country,subnational1,driver,year,tree_cover_loss_ha
Indonesia,Sulawesi Utara,Shifting cultivation,2019,943
Indonesia,Sulawesi Utara,Wildfire,2019,128
Indonesia,Sulawesi Utara,Hard commodities,2020,144
Indonesia,Sulawesi Utara,Logging,2020,303
Indonesia,Sulawesi Utara,Other natural disturbances,2020,61
Indonesia,Sulawesi Utara,Permanent agriculture,2020,1928
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2020,50
Indonesia,Sulawesi Utara,Shifting cultivation,2020,611
Indonesia,Sulawesi Utara,Wildfire,2020,13
Indonesia,Sulawesi Utara,Hard commodities,2021,193
Indonesia,Sulawesi Utara,Logging,2021,231
Indonesia,Sulawesi Utara,Other natural disturbances,2021,66
Indonesia,Sulawesi Utara,Permanent agriculture,2021,1839
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2021,63
Indonesia,Sulawesi Utara,Shifting cultivation,2021,411
Indonesia,Sulawesi Utara,Wildfire,2021,9
Indonesia,Sulawesi Utara,Hard commodities,2022,222
Indonesia,Sulawesi Utara,Logging,2022,217
Indonesia,Sulawesi Utara,Other natural disturbances,2022,51
Indonesia,Sulawesi Utara,Permanent agriculture,2022,1798
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2022,61
Indonesia,Sulawesi Utara,Shifting cultivation,2022,350
Indonesia,Sulawesi Utara,Wildfire,2022,19
Indonesia,Sulawesi Utara,Hard commodities,2023,283
Indonesia,Sulawesi Utara,Logging,2023,236
Indonesia,Sulawesi Utara,Other natural disturbances,2023,75
Indonesia,Sulawesi Utara,Permanent agriculture,2023,4513
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2023,188
Indonesia,Sulawesi Utara,Shifting cultivation,2023,475
Indonesia,Sulawesi Utara,Wildfire,2023,18
Indonesia,Sulawesi Utara,Hard commodities,2024,214
Indonesia,Sulawesi Utara,Logging,2024,187
Indonesia,Sulawesi Utara,Other natural disturbances,2024,184
Indonesia,Sulawesi Utara,Permanent agriculture,2024,1823
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2024,40
Indonesia,Sulawesi Utara,Shifting cultivation,2024,434
Indonesia,Sulawesi Utara,Wildfire,2024,590
Indonesia,Sulawesi Utara,Hard commodities,2025,148
Indonesia,Sulawesi Utara,Logging,2025,199
Indonesia,Sulawesi Utara,Other natural disturbances,2025,57
Indonesia,Sulawesi Utara,Permanent agriculture,2025,1860
Indonesia,Sulawesi Utara,Settlements & Infrastructure,2025,55
Indonesia,Sulawesi Utara,Shifting cultivation,2025,435
Indonesia,Sulawesi Utara,Wildfire,2025,5
Indonesia,Sumatera Barat,Hard commodities,2001,49
Indonesia,Sumatera Barat,Logging,2001,1167
Indonesia,Sumatera Barat,Other natural disturbances,2001,47
Indonesia,Sumatera Barat,Permanent agriculture,2001,11359
Indonesia,Sumatera Barat,Settlements & Infrastructure,2001,24
Indonesia,Sumatera Barat,Shifting cultivation,2001,2308
Indonesia,Sumatera Barat,Wildfire,2001,25
Indonesia,Sumatera Barat,Hard commodities,2002,61
Indonesia,Sumatera Barat,Logging,2002,2392
Indonesia,Sumatera Barat,Other natural disturbances,2002,58
Indonesia,Sumatera Barat,Permanent agriculture,2002,10189
Indonesia,Sumatera Barat,Settlements & Infrastructure,2002,22
Indonesia,Sumatera Barat,Shifting cultivation,2002,2604
Indonesia,Sumatera Barat,Wildfire,2002,27
Indonesia,Sumatera Barat,Hard commodities,2003,24
Indonesia,Sumatera Barat,Logging,2003,1872
Indonesia,Sumatera Barat,Other natural disturbances,2003,27
Indonesia,Sumatera Barat,Permanent agriculture,2003,6819
Indonesia,Sumatera Barat,Settlements & Infrastructure,2003,17
Indonesia,Sumatera Barat,Shifting cultivation,2003,1054
Indonesia,Sumatera Barat,Wildfire,2003,4
Indonesia,Sumatera Barat,Hard commodities,2004,93
Indonesia,Sumatera Barat,Logging,2004,1892
Indonesia,Sumatera Barat,Other natural disturbances,2004,53
Indonesia,Sumatera Barat,Permanent agriculture,2004,21437
Indonesia,Sumatera Barat,Settlements & Infrastructure,2004,45
Indonesia,Sumatera Barat,Shifting cultivation,2004,2976
Indonesia,Sumatera Barat,Wildfire,2004,16
Indonesia,Sumatera Barat,Hard commodities,2005,104
Indonesia,Sumatera Barat,Logging,2005,2428
Indonesia,Sumatera Barat,Other natural disturbances,2005,119
Indonesia,Sumatera Barat,Permanent agriculture,2005,22423
Indonesia,Sumatera Barat,Settlements & Infrastructure,2005,102
Indonesia,Sumatera Barat,Shifting cultivation,2005,4034
Indonesia,Sumatera Barat,Wildfire,2005,29
Indonesia,Sumatera Barat,Hard commodities,2006,113
Indonesia,Sumatera Barat,Logging,2006,1570
Indonesia,Sumatera Barat,Other natural disturbances,2006,149
Indonesia,Sumatera Barat,Permanent agriculture,2006,26475
Indonesia,Sumatera Barat,Settlements & Infrastructure,2006,47
Indonesia,Sumatera Barat,Shifting cultivation,2006,4198
Indonesia,Sumatera Barat,Wildfire,2006,134
Indonesia,Sumatera Barat,Hard commodities,2007,125
Indonesia,Sumatera Barat,Logging,2007,1332
Indonesia,Sumatera Barat,Other natural disturbances,2007,90
Indonesia,Sumatera Barat,Permanent agriculture,2007,25386
Indonesia,Sumatera Barat,Settlements & Infrastructure,2007,65
Indonesia,Sumatera Barat,Shifting cultivation,2007,4490
Indonesia,Sumatera Barat,Wildfire,2007,149
Indonesia,Sumatera Barat,Hard commodities,2008,171
Indonesia,Sumatera Barat,Logging,2008,1478
Indonesia,Sumatera Barat,Other natural disturbances,2008,103
Indonesia,Sumatera Barat,Permanent agriculture,2008,27232
Indonesia,Sumatera Barat,Settlements & Infrastructure,2008,94
Indonesia,Sumatera Barat,Shifting cultivation,2008,4862
Indonesia,Sumatera Barat,Wildfire,2008,66
Indonesia,Sumatera Barat,Hard commodities,2009,202
Indonesia,Sumatera Barat,Logging,2009,3058
Indonesia,Sumatera Barat,Other natural disturbances,2009,129
Indonesia,Sumatera Barat,Permanent agriculture,2009,30582
Indonesia,Sumatera Barat,Settlements & Infrastructure,2009,179
Indonesia,Sumatera Barat,Shifting cultivation,2009,6104
Indonesia,Sumatera Barat,Wildfire,2009,228
Indonesia,Sumatera Barat,Hard commodities,2010,124
Indonesia,Sumatera Barat,Logging,2010,1321
Indonesia,Sumatera Barat,Other natural disturbances,2010,345
Indonesia,Sumatera Barat,Permanent agriculture,2010,17439
Indonesia,Sumatera Barat,Settlements & Infrastructure,2010,103
Indonesia,Sumatera Barat,Shifting cultivation,2010,3493
Indonesia,Sumatera Barat,Wildfire,2010,74
Indonesia,Sumatera Barat,Hard commodities,2011,229
Indonesia,Sumatera Barat,Logging,2011,2558
Indonesia,Sumatera Barat,Other natural disturbances,2011,192
Indonesia,Sumatera Barat,Permanent agriculture,2011,34969
Indonesia,Sumatera Barat,Settlements & Infrastructure,2011,83
Indonesia,Sumatera Barat,Shifting cultivation,2011,4227
Indonesia,Sumatera Barat,Wildfire,2011,272
Indonesia,Sumatera Barat,Hard commodities,2012,140
Indonesia,Sumatera Barat,Logging,2012,3513
Indonesia,Sumatera Barat,Other natural disturbances,2012,167
Indonesia,Sumatera Barat,Permanent agriculture,2012,27433
Indonesia,Sumatera Barat,Settlements & Infrastructure,2012,80
Indonesia,Sumatera Barat,Shifting cultivation,2012,4894
Indonesia,Sumatera Barat,Wildfire,2012,212
Indonesia,Sumatera Barat,Hard commodities,2013,89
Indonesia,Sumatera Barat,Logging,2013,1351
Indonesia,Sumatera Barat,Other natural disturbances,2013,141
Indonesia,Sumatera Barat,Permanent agriculture,2013,17948
Indonesia,Sumatera Barat,Settlements & Infrastructure,2013,39
Indonesia,Sumatera Barat,Shifting cultivation,2013,2692
Indonesia,Sumatera Barat,Wildfire,2013,137
Indonesia,Sumatera Barat,Hard commodities,2014,160
Indonesia,Sumatera Barat,Logging,2014,1796
Indonesia,Sumatera Barat,Other natural disturbances,2014,223
Indonesia,Sumatera Barat,Permanent agriculture,2014,24324
Indonesia,Sumatera Barat,Settlements & Infrastructure,2014,62
Indonesia,Sumatera Barat,Shifting cultivation,2014,3672
Indonesia,Sumatera Barat,Wildfire,2014,272
Indonesia,Sumatera Barat,Hard commodities,2015,171
Indonesia,Sumatera Barat,Logging,2015,1539
Indonesia,Sumatera Barat,Other natural disturbances,2015,147
Indonesia,Sumatera Barat,Permanent agriculture,2015,17639
Indonesia,Sumatera Barat,Settlements & Infrastructure,2015,46
Indonesia,Sumatera Barat,Shifting cultivation,2015,2718
Indonesia,Sumatera Barat,Wildfire,2015,211
Indonesia,Sumatera Barat,Hard commodities,2016,320
Indonesia,Sumatera Barat,Logging,2016,2236
Indonesia,Sumatera Barat,Other natural disturbances,2016,821
Indonesia,Sumatera Barat,Permanent agriculture,2016,29369
Indonesia,Sumatera Barat,Settlements & Infrastructure,2016,141
Indonesia,Sumatera Barat,Shifting cultivation,2016,5914
Indonesia,Sumatera Barat,Wildfire,2016,305
Indonesia,Sumatera Barat,Hard commodities,2017,290
Indonesia,Sumatera Barat,Logging,2017,2820
Indonesia,Sumatera Barat,Other natural disturbances,2017,603
Indonesia,Sumatera Barat,Permanent agriculture,2017,38636
Indonesia,Sumatera Barat,Settlements & Infrastructure,2017,152
Indonesia,Sumatera Barat,Shifting cultivation,2017,8391
Indonesia,Sumatera Barat,Wildfire,2017,558
Indonesia,Sumatera Barat,Hard commodities,2018,196
Indonesia,Sumatera Barat,Logging,2018,1759
Indonesia,Sumatera Barat,Other natural disturbances,2018,295
Indonesia,Sumatera Barat,Permanent agriculture,2018,28966
Indonesia,Sumatera Barat,Settlements & Infrastructure,2018,91
Indonesia,Sumatera Barat,Shifting cultivation,2018,5876
Indonesia,Sumatera Barat,Wildfire,2018,193
Indonesia,Sumatera Barat,Hard commodities,2019,161
Indonesia,Sumatera Barat,Logging,2019,2242
Indonesia,Sumatera Barat,Other natural disturbances,2019,310
Indonesia,Sumatera Barat,Permanent agriculture,2019,23878
Indonesia,Sumatera Barat,Settlements & Infrastructure,2019,82
Indonesia,Sumatera Barat,Shifting cultivation,2019,4234
Indonesia,Sumatera Barat,Wildfire,2019,49
Indonesia,Sumatera Barat,Hard commodities,2020,230
Indonesia,Sumatera Barat,Logging,2020,1803
Indonesia,Sumatera Barat,Other natural disturbances,2020,284
Indonesia,Sumatera Barat,Permanent agriculture,2020,23816
Indonesia,Sumatera Barat,Settlements & Infrastructure,2020,95
Indonesia,Sumatera Barat,Shifting cultivation,2020,4051
Indonesia,Sumatera Barat,Wildfire,2020,88
Indonesia,Sumatera Barat,Hard commodities,2021,388
Indonesia,Sumatera Barat,Logging,2021,2177
Indonesia,Sumatera Barat,Other natural disturbances,2021,437
Indonesia,Sumatera Barat,Permanent agriculture,2021,27903
Indonesia,Sumatera Barat,Settlements & Infrastructure,2021,107
Indonesia,Sumatera Barat,Shifting cultivation,2021,4634
Indonesia,Sumatera Barat,Wildfire,2021,119
Indonesia,Sumatera Barat,Hard commodities,2022,469
Indonesia,Sumatera Barat,Logging,2022,2213
Indonesia,Sumatera Barat,Other natural disturbances,2022,619
Indonesia,Sumatera Barat,Permanent agriculture,2022,27266
Indonesia,Sumatera Barat,Settlements & Infrastructure,2022,102
Indonesia,Sumatera Barat,Shifting cultivation,2022,4476
Indonesia,Sumatera Barat,Wildfire,2022,434
Indonesia,Sumatera Barat,Hard commodities,2023,330
Indonesia,Sumatera Barat,Logging,2023,2480
Indonesia,Sumatera Barat,Other natural disturbances,2023,213
Indonesia,Sumatera Barat,Permanent agriculture,2023,27547
Indonesia,Sumatera Barat,Settlements & Infrastructure,2023,135
Indonesia,Sumatera Barat,Shifting cultivation,2023,4289
Indonesia,Sumatera Barat,Wildfire,2023,181
Indonesia,Sumatera Barat,Hard commodities,2024,420
Indonesia,Sumatera Barat,Logging,2024,4452
Indonesia,Sumatera Barat,Other natural disturbances,2024,386
Indonesia,Sumatera Barat,Permanent agriculture,2024,22202
Indonesia,Sumatera Barat,Settlements & Infrastructure,2024,74
Indonesia,Sumatera Barat,Shifting cultivation,2024,4386
Indonesia,Sumatera Barat,Wildfire,2024,263
Indonesia,Sumatera Barat,Hard commodities,2025,660
Indonesia,Sumatera Barat,Logging,2025,5864
Indonesia,Sumatera Barat,Other natural disturbances,2025,765
Indonesia,Sumatera Barat,Permanent agriculture,2025,30529
Indonesia,Sumatera Barat,Settlements & Infrastructure,2025,119
Indonesia,Sumatera Barat,Shifting cultivation,2025,7446
Indonesia,Sumatera Barat,Wildfire,2025,739
Indonesia,Sumatera Selatan,Hard commodities,2001,293
Indonesia,Sumatera Selatan,Logging,2001,2837
Indonesia,Sumatera Selatan,Other natural disturbances,2001,93
Indonesia,Sumatera Selatan,Permanent agriculture,2001,52064
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2001,122
Indonesia,Sumatera Selatan,Shifting cultivation,2001,2997
Indonesia,Sumatera Selatan,Wildfire,2001,585
Indonesia,Sumatera Selatan,Hard commodities,2002,272
Indonesia,Sumatera Selatan,Logging,2002,7104
Indonesia,Sumatera Selatan,Other natural disturbances,2002,102
Indonesia,Sumatera Selatan,Permanent agriculture,2002,54344
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2002,115
Indonesia,Sumatera Selatan,Shifting cultivation,2002,2222
Indonesia,Sumatera Selatan,Wildfire,2002,1780
Indonesia,Sumatera Selatan,Hard commodities,2003,172
Indonesia,Sumatera Selatan,Logging,2003,2252
Indonesia,Sumatera Selatan,Other natural disturbances,2003,55
Indonesia,Sumatera Selatan,Permanent agriculture,2003,26452
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2003,81
Indonesia,Sumatera Selatan,Shifting cultivation,2003,969
Indonesia,Sumatera Selatan,Wildfire,2003,702
Indonesia,Sumatera Selatan,Hard commodities,2004,523
Indonesia,Sumatera Selatan,Logging,2004,10331
Indonesia,Sumatera Selatan,Other natural disturbances,2004,105
Indonesia,Sumatera Selatan,Permanent agriculture,2004,85380
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2004,209
Indonesia,Sumatera Selatan,Shifting cultivation,2004,3497
Indonesia,Sumatera Selatan,Wildfire,2004,2095
Indonesia,Sumatera Selatan,Hard commodities,2005,553
Indonesia,Sumatera Selatan,Logging,2005,10744
Indonesia,Sumatera Selatan,Other natural disturbances,2005,210
Indonesia,Sumatera Selatan,Permanent agriculture,2005,71467
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2005,195
Indonesia,Sumatera Selatan,Shifting cultivation,2005,2221
Indonesia,Sumatera Selatan,Wildfire,2005,1999
Indonesia,Sumatera Selatan,Hard commodities,2006,1031
Indonesia,Sumatera Selatan,Logging,2006,32087
Indonesia,Sumatera Selatan,Other natural disturbances,2006,103
Indonesia,Sumatera Selatan,Permanent agriculture,2006,128646
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2006,317
Indonesia,Sumatera Selatan,Shifting cultivation,2006,4162
Indonesia,Sumatera Selatan,Wildfire,2006,4006
Indonesia,Sumatera Selatan,Hard commodities,2007,454
Indonesia,Sumatera Selatan,Logging,2007,40661
Indonesia,Sumatera Selatan,Other natural disturbances,2007,258
Indonesia,Sumatera Selatan,Permanent agriculture,2007,118438
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2007,227
Indonesia,Sumatera Selatan,Shifting cultivation,2007,1311
Indonesia,Sumatera Selatan,Wildfire,2007,12620
Indonesia,Sumatera Selatan,Hard commodities,2008,1191
Indonesia,Sumatera Selatan,Logging,2008,33976
Indonesia,Sumatera Selatan,Other natural disturbances,2008,142
Indonesia,Sumatera Selatan,Permanent agriculture,2008,145941
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2008,340
Indonesia,Sumatera Selatan,Shifting cultivation,2008,5204
Indonesia,Sumatera Selatan,Wildfire,2008,2431
Indonesia,Sumatera Selatan,Hard commodities,2009,838
Indonesia,Sumatera Selatan,Logging,2009,20394
Indonesia,Sumatera Selatan,Other natural disturbances,2009,432
Indonesia,Sumatera Selatan,Permanent agriculture,2009,167393
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2009,311
Indonesia,Sumatera Selatan,Shifting cultivation,2009,3272
Indonesia,Sumatera Selatan,Wildfire,2009,8770
Indonesia,Sumatera Selatan,Hard commodities,2010,853
Indonesia,Sumatera Selatan,Logging,2010,23089
Indonesia,Sumatera Selatan,Other natural disturbances,2010,169
Indonesia,Sumatera Selatan,Permanent agriculture,2010,88782
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2010,184
Indonesia,Sumatera Selatan,Shifting cultivation,2010,2773
Indonesia,Sumatera Selatan,Wildfire,2010,4313
Indonesia,Sumatera Selatan,Hard commodities,2011,868
Indonesia,Sumatera Selatan,Logging,2011,17635
Indonesia,Sumatera Selatan,Other natural disturbances,2011,189
Indonesia,Sumatera Selatan,Permanent agriculture,2011,105116
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2011,195
Indonesia,Sumatera Selatan,Shifting cultivation,2011,2071
Indonesia,Sumatera Selatan,Wildfire,2011,6197
Indonesia,Sumatera Selatan,Hard commodities,2012,1946
Indonesia,Sumatera Selatan,Logging,2012,25426
Indonesia,Sumatera Selatan,Other natural disturbances,2012,530
Indonesia,Sumatera Selatan,Permanent agriculture,2012,305496
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2012,597
Indonesia,Sumatera Selatan,Shifting cultivation,2012,5136
Indonesia,Sumatera Selatan,Wildfire,2012,22109
Indonesia,Sumatera Selatan,Hard commodities,2013,588
Indonesia,Sumatera Selatan,Logging,2013,11192
Indonesia,Sumatera Selatan,Other natural disturbances,2013,70
Indonesia,Sumatera Selatan,Permanent agriculture,2013,80218
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2013,218
Indonesia,Sumatera Selatan,Shifting cultivation,2013,2506
Indonesia,Sumatera Selatan,Wildfire,2013,6140
Indonesia,Sumatera Selatan,Hard commodities,2014,776
Indonesia,Sumatera Selatan,Logging,2014,13382
Indonesia,Sumatera Selatan,Other natural disturbances,2014,263
Indonesia,Sumatera Selatan,Permanent agriculture,2014,129239
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2014,345
Indonesia,Sumatera Selatan,Shifting cultivation,2014,5616
Indonesia,Sumatera Selatan,Wildfire,2014,9895
Indonesia,Sumatera Selatan,Hard commodities,2015,1240
Indonesia,Sumatera Selatan,Logging,2015,18557
Indonesia,Sumatera Selatan,Other natural disturbances,2015,478
Indonesia,Sumatera Selatan,Permanent agriculture,2015,105540
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2015,426
Indonesia,Sumatera Selatan,Shifting cultivation,2015,3581
Indonesia,Sumatera Selatan,Wildfire,2015,39199
Indonesia,Sumatera Selatan,Hard commodities,2016,999
Indonesia,Sumatera Selatan,Logging,2016,22181
Indonesia,Sumatera Selatan,Other natural disturbances,2016,825
Indonesia,Sumatera Selatan,Permanent agriculture,2016,136605
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2016,541
Indonesia,Sumatera Selatan,Shifting cultivation,2016,6136
Indonesia,Sumatera Selatan,Wildfire,2016,108431
Indonesia,Sumatera Selatan,Hard commodities,2017,812
Indonesia,Sumatera Selatan,Logging,2017,15965
Indonesia,Sumatera Selatan,Other natural disturbances,2017,377
Indonesia,Sumatera Selatan,Permanent agriculture,2017,94189
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2017,499
Indonesia,Sumatera Selatan,Shifting cultivation,2017,3698
Indonesia,Sumatera Selatan,Wildfire,2017,9094
Indonesia,Sumatera Selatan,Hard commodities,2018,1722
Indonesia,Sumatera Selatan,Logging,2018,10981
Indonesia,Sumatera Selatan,Other natural disturbances,2018,419
Indonesia,Sumatera Selatan,Permanent agriculture,2018,102642
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2018,472
Indonesia,Sumatera Selatan,Shifting cultivation,2018,4313
Indonesia,Sumatera Selatan,Wildfire,2018,4902
Indonesia,Sumatera Selatan,Hard commodities,2019,1559
Indonesia,Sumatera Selatan,Logging,2019,9037
Indonesia,Sumatera Selatan,Other natural disturbances,2019,280
Indonesia,Sumatera Selatan,Permanent agriculture,2019,79524
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2019,518
Indonesia,Sumatera Selatan,Shifting cultivation,2019,2938
Indonesia,Sumatera Selatan,Wildfire,2019,8720
Indonesia,Sumatera Selatan,Hard commodities,2020,1027
Indonesia,Sumatera Selatan,Logging,2020,4719
Indonesia,Sumatera Selatan,Other natural disturbances,2020,245
Indonesia,Sumatera Selatan,Permanent agriculture,2020,83376
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2020,257
Indonesia,Sumatera Selatan,Shifting cultivation,2020,2981
Indonesia,Sumatera Selatan,Wildfire,2020,15745
Indonesia,Sumatera Selatan,Hard commodities,2021,1462
Indonesia,Sumatera Selatan,Logging,2021,3644
Indonesia,Sumatera Selatan,Other natural disturbances,2021,193
Indonesia,Sumatera Selatan,Permanent agriculture,2021,62254
Indonesia,Sumatera Selatan,Settlements & Infrastructure,2021,223
Indonesia,Sumatera Selatan,Shifting cultivation,2021,2123
Indonesia,Sumatera Selatan,Wildfire,2021,7951
